FIPS,PCT_LACCESS_POP10,PCT_LACCESS_LOWI10,PCT_LACCESS_CHILD10,PCT_LACCESS_SENIORS10,PCT_LACCESS_HHNV10,GROCPTH07,SUPERCPTH07,CONVSPTH07,SPECSPTH07,SNAPSPTH08,WICSPTH08,FFRPTH07,FSRPTH07,PC_FFRSALES07,PC_FSRSALES07,PCT_SNAP09,SNAP_PART_RATE10,SNAP_OAPP10,SNAP_FACEWAIVER10,SNAP_VEHEXCL10,SNAP_BBCE10,SNAP_REPORTSIMPLE10,PCT_NSLP09,PCT_FREE_LUNCH10,PCT_REDUCED_LUNCH10,PCT_SBP09,PCT_SFSP09,PCT_WIC09,PCT_CACFP09,FOODINSEC_07_09,VLFOODSEC_07_09,FOODINSEC_CHILD_01_07,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,PCT_LOCLFARM07,FMRKTPTH09,VEG_FARMS07,FRESHVEG_FARMS07,ORCHARD_FARMS07,BERRY_FARMS07,SLHOUSE07,GHVEG_FARMS07,CSA07,AGRITRSM_OPS07,FARM_TO_SCHOOL,RECFACPTH07,NATAMEN,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC10,POVRATE10,PERPOV10,CHILDPOVRATE10,PERCHLDPOV10,METRO13,POPLOSS00,PCT_OBESE_ADULTS10
5007,19.6943944525188,6.337604080438091,5.587339613129389,2.5040540225675803,2.1579952810237,0.11850419267833695,0.02844100624280088,0.6494029758772866,0.05214184477846828,0.3602983832511747,0.09567460000000001,0.6114816342202187,0.6162218019273522,576.2104436298348,444.9218223984439,14.229455432694804,72.0,0.0,1.0,1,0,1,12.180518783851598,36.537963202902304,9.696812645763153,5.373271729913998,0.6054439426188375,3.2569174064268283,1.5218813268961218,17.7,6.4,11.2,1.0959379999999999,0.9748207,1.040049,4.2,0.0133035334184759,16.0,12.0,17.0,17.0,4.0,1.0,12.0,3.0,0.0,0.10902385726407003,5.0,76.62680300000001,1.1959030000000002,15.488910999999998,2.8214639999999997,1.5541770000000001,0.286438,12.192158000000001,27.942658,52417,10.2,0,13.9,0,1,0,27.6
54069,29.0588437757036,10.4406069726945,5.6319575478756105,5.951463717260371,5.779155544322769,0.315884476534296,0.0,1.0379061371841158,0.157942238267148,0.6787056572668771,0.2041789,0.9025270758122744,0.8122743682310469,552.5536070570644,434.92499214751183,16.813049071397213,83.0,1.0,1.0,1,1,1,11.41667358143333,40.2081010776663,5.667038275733928,5.118374394225227,0.8303764692047432,2.915741873866963,1.2426797349345553,13.4,5.3,6.5,0.8691747,0.9561966999999999,0.8409151,7.5,0.0454390548676588,10.0,10.0,13.0,5.0,0.0,0.0,2.0,0.0,0.0,0.045126353790613714,3.0,92.61976,3.631618,0.814526,0.821277,0.126004,0.01125,18.479851,19.046869,38997,16.6,0,24.5,0,1,1,27.3
45073,14.866478826093497,5.81725922865214,3.54366727627163,2.34597303117447,3.74675291187392,0.18390934683888124,0.0141468728337601,0.7780780058568054,0.0282937456675202,0.5614711246770661,0.1547269,0.6083155318516842,0.6507561503529645,711.5155687470526,719.929800808173,15.072824463161568,82.0,1.0,1.0,1,1,1,10.97819409713407,48.057703186875365,7.0054686026777295,5.468751712801031,1.2103063156920857,2.9543049897374445,0.7353479600512316,13.5,5.0,9.2,1.082025,0.9486629000000001,1.055159,8.7,0.0279665520038035,57.0,53.0,56.0,23.0,0.0,0.0,8.0,3.0,0.0,0.08488123700256056,5.0,85.908742,7.4724330000000005,4.509041000000001,0.566828,0.20465,0.010771,18.992097,21.147658,42671,13.6,0,22.7,0,0,0,31.3
19043,18.443360532582396,7.15627399708202,5.06660021488731,3.39435657966905,2.56546165719197,0.3392513852764898,0.0,1.3004636435598784,0.0,0.6645779929744612,0.341783,0.5088770779147348,1.300463643559878,489.04461706906,476.7934104357549,9.811174471118301,88.0,1.0,1.0,1,1,1,13.11203062912586,26.921093347086128,12.841670964414648,2.8111053188716477,0.3439659345394194,2.5149142778111715,1.2477990967652708,11.5,5.0,7.5,0.9485940999999999,1.038527,0.8449965,2.5,0.40084750615587195,8.0,8.0,12.0,2.0,1.0,1.0,4.0,3.0,1.0,0.05654189754608164,3.0,96.87793,0.330961,1.687903,0.231673,0.07170800000000001,0.09377200000000001,19.328148000000002,23.189365,41940,12.2,0,19.3,0,0,1,30.8
37163,4.596041934728371,2.23511756519106,0.979977492386398,1.0092975421472,4.376902835409379,0.22189114654325287,0.015849367610232347,0.5230291311376676,0.047548102830697055,0.6738969371187163,0.2364551,0.5230291311376676,0.4913303959172029,746.0213064145971,665.1112958335699,12.12352695119138,78.0,0.0,1.0,1,1,1,10.250761015699586,61.47260273972602,7.902397260273973,3.913159996435304,0.5656929560156589,2.9319091889421083,1.358123605408616,14.8,5.0,10.0,1.062503,0.9009971999999999,1.090935,3.7,0.0156953839875693,122.0,121.0,19.0,18.0,2.0,3.0,7.0,5.0,0.0,0.07924683805116174,3.0,53.213728,26.718797,16.458829,0.342104,1.781463,0.06779,14.258013,25.660954,37047,21.4,0,31.2,1,0,0,36.7
47131,10.7414241160708,4.356735777376911,2.2969894970305402,1.82233106069139,3.62496734507364,0.15835312747426758,0.03167062549485351,0.8234362628661913,0.0,0.5940123554569935,0.190084,0.7600950118764845,0.7917656373713381,702.9736436032449,654.2676818853977,17.026870262857884,92.0,1.0,1.0,1,0,1,10.990789126359896,48.72072072072072,8.36036036036036,4.4544581587718675,0.45809778322157896,2.7767621827200744,0.9540117028315566,15.1,5.3,8.9,1.136671,0.9925835999999999,1.0594,3.6,0.0,17.0,17.0,9.0,3.0,1.0,0.0,2.0,6.0,0.0,0.12668250197941408,3.0,84.84924699999999,10.541705,3.140818,0.23579699999999998,0.154054,0.025152,16.754174,22.853460000000002,38530,16,0,26.3,0,0,0,32.1
27111,17.368721185678197,5.46488899798002,3.5235823036681304,4.07136051586124,2.24328985317961,0.19307391220402648,0.0,0.842504344163025,0.1053130430203781,0.4350118639599261,0.2460673,0.5967739104488091,0.7722956488161059,578.8291808949688,645.9141303377858,6.551063059723742,73.0,0.0,1.0,1,1,1,11.679035451274865,28.65512303085536,11.417784142689753,2.70835936405167,1.0362093146993268,2.68880072097336,1.773987916176593,10.5,4.1,5.7,0.9485940999999999,1.038527,0.8449965,4.1,0.0,35.0,27.0,16.0,14.0,0.0,3.0,10.0,25.0,0.0,0.08776086918364838,2.0,94.661711,0.736436,2.600213,0.46070900000000004,0.455474,0.050608,20.997155,21.738827,44096,13.4,0,19.2,0,0,0,28.2
17077,23.648135659113198,10.5161086085978,5.010683540745981,3.37485773305342,3.3960157723451205,0.2404837158169575,0.017177408272639826,0.9791122715404698,0.051532224817919456,0.6907304546210153,0.2063593,0.8245155970867115,0.9275800467225505,629.814434686419,646.2592516337282,11.327456783127476,80.0,1.0,1.0,1,1,1,8.898951226099808,49.18704560475876,6.027759418374092,2.2724686723712626,0.3902974723728737,2.400156338966488,0.9615961818095772,12.2,4.4,7.0,0.873642,0.9790413,0.8255146000000001,6.0,0.0688432611052786,13.0,13.0,30.0,5.0,1.0,1.0,0.0,4.0,0.0,0.0687096330905593,4.0,75.96731899999999,14.095453,3.990501,3.1385959999999997,0.292271,0.046498000000000005,11.627752000000001,17.831878,32739,23.5,1,31.3,0,1,1,27.9
48209,19.4533931165453,6.575346200779859,4.4644658301280105,1.6218795590921997,1.2254196249618,0.10563380281690138,0.007042253521126759,0.6971830985915496,0.049295774647887314,0.21694417674983044,0.0468466,0.676056338028169,0.647887323943662,784.256146465872,658.5372403943636,12.118147862131613,65.0,1.0,1.0,0,1,1,13.131342681563645,40.451284114530935,6.5613893918058075,6.1692331890717815,0.74045179499467,4.004688507145138,1.2247449813177165,17.4,6.4,12.6,1.003679,0.9831601000000001,0.9444155000000001,6.4,0.0192870230479925,7.0,7.0,48.0,4.0,1.0,1.0,10.0,24.0,0.0,0.11971830985915492,4.0,58.59828,3.163449,35.263228000000005,1.0814290000000002,0.319527,0.066197,8.45602,24.671720999999998,57051,14.4,0,14.4,0,1,0,30.3
28089,21.002912488156397,5.9580278821399695,5.8185781690082505,2.3771648398066603,1.59457669806973,0.13407072230601644,0.011172560192168038,0.7709066532595945,0.10055304172951232,0.4918355301987016,0.0,0.9943578571029552,0.7262164124909223,588.6173311519346,371.8450513207563,17.138234604653935,72.0,0.0,0.0,1,1,1,13.743785560685044,42.95324144298622,4.860515729077361,6.771011884839952,0.7704956239778102,3.7763601305692815,1.291363538432979,17.1,6.5,11.3,1.136671,0.9925835999999999,1.0594,2.3,0.0,19.0,19.0,11.0,4.0,1.0,0.0,10.0,8.0,0.0,0.10055304172951232,3.0,55.971976,38.052372,2.947386,2.1312349999999998,0.130248,0.018907,10.416689,26.940328000000004,57089,12.8,0,17.3,0,1,0,31.6
12127,30.351889695144106,9.35616783336399,5.68290917881805,6.46624820840774,2.2415237745294303,0.1804442537527393,0.01202961691684928,0.9042262049165041,0.08420731841794497,0.5080319993136877,0.11259809999999999,0.5293031443413685,0.7518510573030802,632.3373780797826,919.5131037446367,10.531693088924682,77.0,1.0,1.0,1,1,1,8.417275916255981,47.872772462190746,8.547897139329747,3.2949672102699066,0.6895361622408582,2.7277583644680816,0.974292275491452,14.2,6.1,9.3,1.114266,0.9753885,1.056827,11.7,0.0040331525136623,22.0,22.0,212.0,11.0,1.0,3.0,2.0,9.0,0.0,0.10225174379321893,5.0,75.411904,10.017934,11.164128999999999,1.48971,0.274165,0.033563,21.085822,18.858535999999997,41368,16.5,0,26.6,0,1,0,25.8
39053,7.7672900816100094,3.70745237022808,1.71510360596291,1.50049462114172,6.70739248284449,0.2267647154102822,0.032394959344326006,0.3563445527875863,0.12957983737730405,1.1169024571854058,0.1942439,0.8746639022968026,0.16197479672163012,622.3082777099552,577.3736605027333,11.759973558919988,79.0,1.0,0.5,1,1,1,9.703633785843714,47.636925795052996,6.713780918727917,3.1483165253717846,0.5632504508282113,2.6309307788639438,1.07269174439654,14.8,6.1,8.2,0.795895,0.9343761,0.7880003000000001,5.9,0.0325796572620056,40.0,40.0,11.0,11.0,2.0,3.0,3.0,4.0,0.0,0.09718487803297804,3.0,94.232883,2.5861509999999996,0.8889889999999999,0.44934399999999997,0.34913,0.0,15.969482999999999,23.766729,37923,18.2,0,29.4,0,0,0,31.3
55071,15.8497091505461,4.806123800381871,3.59301855454957,2.68670762928286,1.7373372436410102,0.1237179725098665,0.01237179725098665,0.8165386185651189,0.0989743780078932,0.3315978678567001,0.13635799999999998,0.4206411065335461,0.8041668213141324,510.55964427374886,558.8067882561863,9.68876917096952,84.0,1.0,1.0,1,1,1,10.519430131071553,25.043905865823675,7.060063224446787,2.400237392334336,0.7932412506671354,2.2616465308781573,1.138312512577868,11.4,4.4,7.1,0.795895,0.9343761,0.7880003000000001,8.1,0.0248191305858556,89.0,32.0,16.0,9.0,0.0,0.0,1.0,5.0,0.0,0.0989743780078932,3.0,92.34792900000001,0.505881,3.149481,2.488888,0.485008,0.012279,16.838977,22.359471,48059,11.5,0,17.1,0,0,0,31.9
13109,5.552278163490441,1.9144767818456498,1.6801366117491898,0.555827668327203,3.5563940241815497,0.0877577885037297,0.0,0.7020623080298376,0.0877577885037297,1.1147550415695748,0.17260720000000002,0.6143045195261079,0.5265467310223783,749.6665527793293,711.7697982264115,13.084244503449971,81.0,1.0,1.0,1,1,1,13.134279038266651,,,5.744377651471719,0.6964343323182298,5.078871539129642,1.4248651290525758,15.6,5.9,9.2,1.082025,0.9486629000000001,1.055159,5.7,0.0,6.0,6.0,49.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,56.618182,28.772727000000003,13.1,0.545455,0.081818,0.0,13.681818,25.790909,32427,24.9,1,37.4,1,0,0,34.8
31095,23.812145615053602,5.4514257597987905,5.11753906388162,4.5733148336288,0.41087116947227903,0.2683123155352831,0.0,0.8049369466058489,0.13415615776764156,0.8182190099549979,0.40910949999999996,1.0732492621411325,0.8049369466058492,605.4428804923615,518.9839317509933,7.437470047906651,75.0,1.0,1.0,0,0,1,13.551342827833835,37.98151001540832,9.938366718027735,3.2282860194621117,0.4638156448306514,2.537265830985868,2.286183102817013,12.2,4.8,7.3,0.9485940999999999,1.038527,0.8449965,3.5,0.138159712627798,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,95.73340400000001,0.225255,2.65006,0.23850500000000002,0.31800700000000004,0.026501,22.008745,21.306479,41131,12.6,0,20.3,0,0,1,32.2
47121,0.8090525620605211,0.25609606907734805,0.131976629041815,0.166511067731306,5.41189348441599,0.17088174982911825,0.0,0.3417634996582365,0.0,0.6775067750677506,0.3352611,0.08544087491455912,0.3417634996582365,702.9736436032449,654.2676818853977,17.026870262857884,92.0,1.0,1.0,1,0,1,10.990789126359896,62.50684181718664,7.991242474001095,4.4544581587718675,0.45809778322157896,2.7767621827200744,0.9540117028315566,15.1,5.3,8.9,1.136671,0.9925835999999999,1.0594,4.6,0.0,9.0,9.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,95.813835,0.986982,1.49749,0.153152,0.493491,0.0,16.038458,21.492385000000002,36584,22.1,0,37.3,0,0,0,32.7
1011,37.474652261444994,20.151730144174,5.5625606396856,5.07960436815575,7.2855609687476885,0.18238190771475465,0.0,0.18238190771475465,0.09119095385737733,0.7477947684888441,0.18313339999999997,0.2735728615721321,0.1823819077147547,649.5113669582423,484.3815070495379,14.423022196322217,79.0,0.0,1.0,1,1,1,12.315055424970074,90.12032932235591,0.1266624445851805,4.50900756640675,0.5648895620624597,2.9904169041698907,0.9160899337992502,15.0,6.8,8.5,0.9703046000000001,0.9722158999999999,0.9232891,4.7,0.0910332271279017,17.0,17.0,49.0,4.0,0.0,0.0,2.0,18.0,0.0,0.0,3.0,21.916804,69.974345,7.119296,0.183251,0.183251,0.03665,13.459776000000002,22.264981,25969,31.1,1,40.3,1,0,0,42.1
13291,0.034458967357299,0.0126454925062011,0.00420437868619378,0.00784618398412751,3.3923839915312803,0.2393031492294438,0.0,1.0529338566095532,0.09572125969177753,0.44864226682408503,0.23612750000000002,0.6221881879965541,1.0050732267636644,749.6665527793293,711.7697982264115,13.084244503449971,81.0,1.0,1.0,1,1,1,13.134279038266651,33.850415512465375,8.310249307479225,5.744377651471719,0.6964343323182298,5.078871539129642,1.4248651290525758,15.6,5.9,9.2,0.8567245000000001,0.9908802,0.7998569999999999,8.5,0.0,8.0,8.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.047860629845888764,5.0,95.265967,0.44483999999999996,2.43023,0.351189,0.30904699999999996,0.01873,26.573328000000004,17.760817000000003,37540,19.1,0,32.6,0,0,0,26.6
13103,12.1510966194569,4.00510690754417,3.4090405912119897,1.24818349192673,2.16215431779659,0.09835162673590618,0.01967032534718124,0.4327471576379872,0.01967032534718124,0.3694108616388409,0.1535214,0.4720878083323498,0.31472520555489986,749.6665527793293,711.7697982264115,13.084244503449971,81.0,1.0,1.0,1,1,1,13.134279038266651,32.89188955249719,8.214316627715746,5.744377651471719,0.6964343323182298,5.078871539129642,1.4248651290525758,15.6,5.9,9.2,1.082025,0.9486629000000001,1.055159,11.3,0.0,6.0,6.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,80.97799,13.362679,2.8727270000000003,0.813397,0.258373,0.030622000000000003,9.115789,28.528229999999997,60017,10.6,0,15.1,0,1,0,31.0
